atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
29,8.96,1000,15000,1000000,1,0.328892,2.20722e-07,0.000469811,0,0,0,86.9656
29,8.96,1250,15000,1000000,1,0.328826,2.20699e-07,0.000469787,0,0,0,87.0172
29,8.96,1500,15000,1000000,1,0.329148,2.2081e-07,0.000469904,0,0,0,86.9394
29,8.96,1750,15000,1000000,1,0.328772,2.20681e-07,0.000469767,0,0,0,87.0032
29,8.96,2000,15000,1000000,1,0.329192,2.20825e-07,0.00046992,0,0,0,86.938
29,8.96,2250,15000,1000000,1,0.329503,2.20931e-07,0.000470033,0,0,0,86.8802
29,8.96,2500,15000,1000000,1,0.329077,2.20785e-07,0.000469878,0,0,0,86.9489
29,8.96,3000,15000,1000000,1,0.329498,2.20929e-07,0.000470031,0,0,0,86.9387
29,8.96,4000,15000,1000000,1,0.3293,2.20862e-07,0.000469959,0,0,0,86.9231
29,8.96,5000,15000,1000000,1,0.328265,2.20507e-07,0.000469582,0,0,0,87.039
47,10.5,5,15000,1000000,1,0.005718,5.6853e-09,7.5401e-05,0.994282,5.6853e-09,7.5401e-05,0.417013
47,10.5,10,15000,1000000,1,0.013396,1.32165e-08,0.000114963,0.986604,1.32165e-08,0.000114963,0.764896
47,10.5,20,15000,1000000,1,0.03377,3.26296e-08,0.000180637,0.96623,3.26296e-08,0.000180637,1.56314
47,10.5,30,15000,1000000,1,0.061085,5.73536e-08,0.000239486,0.938915,5.73536e-08,0.000239486,2.54149
47,10.5,40,15000,1000000,1,0.092515,8.3956e-08,0.000289752,0.907485,8.3956e-08,0.000289752,3.6865
47,10.5,50,15000,1000000,1,0.127776,1.11449e-07,0.00033384,0.872222,1.11451e-07,0.000333842,4.99599
47,10.5,100,15000,1000000,1,0.291088,2.06356e-07,0.000454264,0.705127,2.07923e-07,0.000455986,13.8106
47,10.5,150,15000,1000000,1,0.391623,2.38254e-07,0.000488113,0.558566,2.4657e-07,0.000496558,28.9091
47,10.5,200,15000,1000000,1,0.429993,2.45099e-07,0.000495075,0.41522,2.42812e-07,0.00049276,48.8808
47,10.5,250,15000,1000000,1,0.437298,2.46068e-07,0.000496053,0.284464,2.03544e-07,0.000451159,68.0402
47,10.5,500,15000,1000000,1,0.438773,2.46251e-07,0.000496237,0.006685,6.64031e-09,8.14881e-05,103.075
47,10.5,750,15000,1000000,1,0.438564,2.46226e-07,0.000496211,0,0,0,103.751
47,10.5,1000,15000,1000000,1,0.438806,2.46255e-07,0.000496241,0,0,0,103.72
47,10.5,1250,15000,1000000,1,0.438039,2.46161e-07,0.000496146,0,0,0,103.818
47,10.5,1500,15000,1000000,1,0.438627,2.46233e-07,0.000496219,0,0,0,103.721
47,10.5,1750,15000,1000000,1,0.438038,2.46161e-07,0.000496146,0,0,0,103.801
47,10.5,2000,15000,1000000,1,0.438141,2.46173e-07,0.000496159,0,0,0,103.751
47,10.5,2250,15000,1000000,1,0.438937,2.46271e-07,0.000496257,0,0,0,103.716
47,10.5,2500,15000,1000000,1,0.437987,2.46154e-07,0.000496139,0,0,0,103.835
47,10.5,3000,15000,1000000,1,0.438379,2.46203e-07,0.000496188,0,0,0,103.737
47,10.5,4000,15000,1000000,1,0.438647,2.46236e-07,0.000496222,0,0,0,103.751
47,10.5,5000,15000,1000000,1,0.438748,2.46248e-07,0.000496234,0,0,0,103.711
79,19.3,5,15000,1000000,1,0.020127,1.97219e-08,0.000140435,0.979873,1.97219e-08,0.000140435,0.789999
79,19.3,10,15000,1000000,1,0.051834,4.91472e-08,0.000221692,0.948166,4.91472e-08,0.000221692,1.66931
79,19.3,20,15000,1000000,1,0.136948,1.18193e-07,0.000343792,0.863052,1.18193e-07,0.000343792,4.02474
79,19.3,30,15000,1000000,1,0.224914,1.74328e-07,0.000417526,0.775085,1.74328e-07,0.000417526,6.97054
79,19.3,40,15000,1000000,1,0.302455,2.10976e-07,0.000459321,0.697479,2.11002e-07,0.00045935,10.3229
79,19.3,50,15000,1000000,1,0.367785,2.32519e-07,0.000482202,0.63134,2.3275e-07,0.000482442,14.2101
79,19.3,100,15000,1000000,1,0.532681,2.48932e-07,0.000498931,0.37524,2.34435e-07,0.000484185,50.052
79,19.3,150,15000,1000000,1,0.550028,2.47497e-07,0.000497491,0.173777,1.43579e-07,0.000378918,92.5569
79,19.3,200,15000,1000000,1,0.550926,2.47407e-07,0.0004974,0.056917,5.36775e-08,0.000231684,115.12
79,19.3,250,15000,1000000,1,0.549845,2.47515e-07,0.000497509,0.012499,1.23428e-08,0.000111098,123.159
79,19.3,500,15000,1000000,1,0.5503,2.4747e-07,0.000497463,0,0,0,124.997
79,19.3,750,15000,1000000,1,0.549772,2.47523e-07,0.000497517,0,0,0,125.129
79,19.3,1000,15000,1000000,1,0.550432,2.47457e-07,0.00049745,0,0,0,124.985
79,19.3,1250,15000,1000000,1,0.549788,2.47521e-07,0.000497515,0,0,0,125.087
79,19.3,1500,15000,1000000,1,0.550594,2.4744e-07,0.000497434,0,0,0,124.915
79,19.3,1750,15000,1000000,1,0.551218,2.47377e-07,0.00049737,0,0,0,124.789
79,19.3,2000,15000,1000000,1,0.549696,2.4753e-07,0.000497524,0,0,0,125.128
79,19.3,2250,15000,1000000,1,0.550664,2.47433e-07,0.000497427,0,0,0,124.922
79,19.3,2500,15000,1000000,1,0.549915,2.47508e-07,0.000497502,0,0,0,125.112
79,19.3,3000,15000,1000000,1,0.549321,2.47567e-07,0.000497561,0,0,0,125.194
79,19.3,4000,15000,1000000,1,0.55012,2.47488e-07,0.000497482,0,0,0,125.035
79,19.3,5000,15000,1000000,1,0.550533,2.47446e-07,0.00049744,0,0,0,124.967
