atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
26,7.86,50,15000,1000000,1,0.042718,4.08932e-08,0.000202221,0.957281,4.08941e-08,0.000202223,2.63677
26,7.86,100,15000,1000000,1,0.121814,1.06975e-07,0.000327071,0.877607,1.07413e-07,0.000327739,6.737
26,7.86,150,15000,1000000,1,0.204845,1.62884e-07,0.000403588,0.783185,1.69806e-07,0.000412076,13.0686
26,7.86,200,15000,1000000,1,0.263784,1.94202e-07,0.000440684,0.680456,2.17436e-07,0.0004663,22.1558
26,7.86,250,15000,1000000,1,0.293345,2.07294e-07,0.000455295,0.571471,2.44892e-07,0.000494866,33.2002
26,7.86,500,15000,1000000,1,0.304377,2.11732e-07,0.000460143,0.113121,1.00325e-07,0.000316741,75.9325
26,7.86,750,15000,1000000,1,0.30522,2.12061e-07,0.000460501,0.0012,1.19856e-09,3.46202e-05,83.3894
26,7.86,1000,15000,1000000,1,0.3049,2.11936e-07,0.000460365,0,0,0,83.457
26,7.86,1250,15000,1000000,1,0.30523,2.12065e-07,0.000460505,0,0,0,83.4382
26,7.86,1500,15000,1000000,1,0.304414,2.11746e-07,0.000460159,0,0,0,83.511
26,7.86,1750,15000,1000000,1,0.303665,2.11453e-07,0.00045984,0,0,0,83.5663
26,7.86,2000,15000,1000000,1,0.304776,2.11888e-07,0.000460312,0,0,0,83.4938
26,7.86,2250,15000,1000000,1,0.303843,2.11522e-07,0.000459916,0,0,0,83.5929
26,7.86,2500,15000,1000000,1,0.303835,2.11519e-07,0.000459912,0,0,0,83.5981
26,7.86,3000,15000,1000000,1,0.303854,2.11527e-07,0.00045992,0,0,0,83.5756
26,7.86,4000,15000,1000000,1,0.304703,2.11859e-07,0.000460282,0,0,0,83.4916
26,7.86,5000,15000,1000000,1,0.304636,2.11833e-07,0.000460253,0,0,0,83.9776
29,8.96,5,15000,1000000,1,0.002935,2.92639e-09,5.40961e-05,0.997065,2.92639e-09,5.40961e-05,0.337854
29,8.96,10,15000,1000000,1,0.0065,6.45775e-09,8.03601e-05,0.9935,6.45775e-09,8.03601e-05,0.588789
29,8.96,20,15000,1000000,1,0.015507,1.52665e-08,0.000123558,0.984493,1.52665e-08,0.000123558,1.13569
29,8.96,30,15000,1000000,1,0.027126,2.63902e-08,0.000162451,0.972874,2.63902e-08,0.000162451,1.77414
29,8.96,40,15000,1000000,1,0.041881,4.0127e-08,0.000200317,0.958119,4.0127e-08,0.000200317,2.50305
29,8.96,50,15000,1000000,1,0.058358,5.49523e-08,0.000234419,0.941642,5.49523e-08,0.000234419,3.26583
29,8.96,100,15000,1000000,1,0.160557,1.34778e-07,0.000367122,0.83794,1.35797e-07,0.000368506,8.58034
29,8.96,150,15000,1000000,1,0.252102,1.88547e-07,0.00043422,0.723656,1.99978e-07,0.000447189,17.1952
29,8.96,200,15000,1000000,1,0.305824,2.12296e-07,0.000460756,0.601447,2.39709e-07,0.0004896,29.3573
29,8.96,250,15000,1000000,1,0.324599,2.19234e-07,0.000468225,0.477013,2.49472e-07,0.000499471,42.9926
29,8.96,500,15000,1000000,1,0.328865,2.20713e-07,0.000469801,0.048994,4.65936e-08,0.000215855,83.8417
29,8.96,750,15000,1000000,1,0.328982,2.20753e-07,0.000469843,2.8e-05,2.79992e-11,5.29143e-06,87.0308
29,8.96,1000,15000,1000000,1,0.328628,2.20632e-07,0.000469714,0,0,0,87.1828
29,8.96,1250,15000,1000000,1,0.328256,2.20504e-07,0.000469579,0,0,0,87.3149
29,8.96,1500,15000,1000000,1,0.329389,2.20892e-07,0.000469991,0,0,0,87.1527
29,8.96,1750,15000,1000000,1,0.329723,2.21006e-07,0.000470112,0,0,0,87.0112
29,8.96,2000,15000,1000000,1,0.328953,2.20743e-07,0.000469833,0,0,0,87.0209
29,8.96,2250,15000,1000000,1,0.328948,2.20741e-07,0.000469831,0,0,0,87.4875
29,8.96,2500,15000,1000000,1,0.329087,2.20789e-07,0.000469882,0,0,0,87.1153
29,8.96,3000,15000,1000000,1,0.329606,2.20966e-07,0.00047007,0,0,0,86.9872
29,8.96,4000,15000,1000000,1,0.328795,2.20689e-07,0.000469775,0,0,0,87.0208
29,8.96,5000,15000,1000000,1,0.328937,2.20737e-07,0.000469827,0,0,0,86.9629
47,10.5,5,15000,1000000,1,0.005726,5.69321e-09,7.54534e-05,0.994274,5.69321e-09,7.54534e-05,0.417119
47,10.5,10,15000,1000000,1,0.013168,1.29946e-08,0.000113994,0.986832,1.29946e-08,0.000113994,0.760357
47,10.5,20,15000,1000000,1,0.033731,3.25932e-08,0.000180536,0.966269,3.25932e-08,0.000180536,1.56862
47,10.5,30,15000,1000000,1,0.060854,5.71508e-08,0.000239062,0.939146,5.71508e-08,0.000239062,2.53971
47,10.5,40,15000,1000000,1,0.092267,8.37538e-08,0.000289402,0.907733,8.37538e-08,0.000289402,3.67306
47,10.5,50,15000,1000000,1,0.127346,1.11129e-07,0.00033336,0.872652,1.1113e-07,0.000333362,4.98084
47,10.5,100,15000,1000000,1,0.291027,2.0633e-07,0.000454236,0.705035,2.07961e-07,0.000456027,13.8382
47,10.5,150,15000,1000000,1,0.391364,2.38198e-07,0.000488056,0.558861,2.46535e-07,0.000496523,28.8936
47,10.5,200,15000,1000000,1,0.43013,2.45118e-07,0.000495094,0.415598,2.42876e-07,0.000492825,48.9846
47,10.5,250,15000,1000000,1,0.436941,2.46024e-07,0.000496008,0.285336,2.03919e-07,0.000451574,68.0395
47,10.5,500,15000,1000000,1,0.438564,2.46226e-07,0.000496211,0.006704,6.65906e-09,8.1603e-05,103.186
47,10.5,750,15000,1000000,1,0.438091,2.46167e-07,0.000496152,0,0,0,103.942
47,10.5,1000,15000,1000000,1,0.438201,2.46181e-07,0.000496166,0,0,0,104.231
47,10.5,1250,15000,1000000,1,0.438737,2.46247e-07,0.000496233,0,0,0,103.943
47,10.5,1500,15000,1000000,1,0.439311,2.46317e-07,0.000496303,0,0,0,103.885
47,10.5,1750,15000,1000000,1,0.437451,2.46088e-07,0.000496072,0,0,0,104.006
47,10.5,2000,15000,1000000,1,0.438635,2.46234e-07,0.00049622,0,0,0,104.129
47,10.5,2250,15000,1000000,1,0.439253,2.4631e-07,0.000496296,0,0,0,103.759
47,10.5,2500,15000,1000000,1,0.43837,2.46202e-07,0.000496187,0,0,0,103.767
47,10.5,3000,15000,1000000,1,0.437039,2.46036e-07,0.00049602,0,0,0,103.913
47,10.5,4000,15000,1000000,1,0.439149,2.46297e-07,0.000496283,0,0,0,103.685
47,10.5,5000,15000,1000000,1,0.438728,2.46246e-07,0.000496232,0,0,0,103.703
79,19.3,5,15000,1000000,1,0.019996,1.95962e-08,0.000139986,0.980004,1.95962e-08,0.000139986,0.789113
79,19.3,10,15000,1000000,1,0.051688,4.90164e-08,0.000221396,0.948312,4.90164e-08,0.000221396,1.6708
79,19.3,20,15000,1000000,1,0.137094,1.18299e-07,0.000343947,0.862906,1.18299e-07,0.000343947,4.02388
79,19.3,30,15000,1000000,1,0.22439,1.74039e-07,0.00041718,0.775609,1.7404e-07,0.000417181,6.96804
79,19.3,40,15000,1000000,1,0.303032,2.11204e-07,0.000459569,0.696896,2.11232e-07,0.0004596,10.3337
79,19.3,50,15000,1000000,1,0.369109,2.32868e-07,0.000482564,0.629969,2.33108e-07,0.000482813,14.1997
79,19.3,100,15000,1000000,1,0.532838,2.48922e-07,0.000498921,0.375222,2.3443e-07,0.00048418,50.0366
79,19.3,150,15000,1000000,1,0.551546,2.47343e-07,0.000497336,0.172786,1.42931e-07,0.000378062,92.3087
79,19.3,200,15000,1000000,1,0.551481,2.4735e-07,0.000497343,0.057432,5.41336e-08,0.000232666,114.94
79,19.3,250,15000,1000000,1,0.549588,2.47541e-07,0.000497535,0.012585,1.24266e-08,0.000111475,123.178
79,19.3,500,15000,1000000,1,0.550913,2.47408e-07,0.000497401,0,0,0,124.861
79,19.3,750,15000,1000000,1,0.550311,2.47469e-07,0.000497462,0,0,0,124.95
79,19.3,1000,15000,1000000,1,0.550267,2.47473e-07,0.000497467,0,0,0,124.95
79,19.3,1250,15000,1000000,1,0.551116,2.47387e-07,0.00049738,0,0,0,124.839
79,19.3,1500,15000,1000000,1,0.550557,2.47444e-07,0.000497437,0,0,0,124.987
79,19.3,1750,15000,1000000,1,0.550564,2.47443e-07,0.000497437,0,0,0,124.968
79,19.3,2000,15000,1000000,1,0.550211,2.47479e-07,0.000497472,0,0,0,125.122
79,19.3,2250,15000,1000000,1,0.550331,2.47467e-07,0.00049746,0,0,0,125.037
79,19.3,2500,15000,1000000,1,0.550265,2.47473e-07,0.000497467,0,0,0,125.01
79,19.3,3000,15000,1000000,1,0.549924,2.47508e-07,0.000497501,0,0,0,125.104
79,19.3,4000,15000,1000000,1,0.550702,2.47429e-07,0.000497423,0,0,0,124.929
79,19.3,5000,15000,1000000,1,0.550653,2.47434e-07,0.000497428,0,0,0,124.947
