atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
29,9,1e+09,15000,1000000,1,0.328329,2.20529e-07,0.000469605,0,0,0,87.0457
29,9,1e+09,15000,1000000,2,0.329697,2.20997e-07,0.000470103,0,0,0,86.9232
29,9,1e+09,15000,1000000,3,0.329712,2.21002e-07,0.000470108,0,0,0,86.8797
29,9,1e+09,15000,1000000,4,0.329692,2.20995e-07,0.000470101,0,0,0,86.9042
29,9,1e+09,15000,1000000,5,0.329729,2.21008e-07,0.000470115,0,0,0,86.8753
29,9,1e+09,15000,1000000,6,0.328373,2.20544e-07,0.000469621,0,0,0,87.013
29,9,1e+09,15000,1000000,7,0.328769,2.2068e-07,0.000469766,0,0,0,86.9754
29,9,1e+09,15000,1000000,8,0.329478,2.20922e-07,0.000470024,0,0,0,86.9479
29,9,1e+09,15000,1000000,9,0.329437,2.20908e-07,0.000470009,0,0,0,86.9188
29,9,1e+09,15000,1000000,10,0.328779,2.20683e-07,0.000469769,0,0,0,86.9954
29,10,1e+09,15000,1000000,1,0.329115,2.20798e-07,0.000469892,0,0,0,86.9567
29,10,1e+09,15000,1000000,2,0.329261,2.20848e-07,0.000469945,0,0,0,86.921
29,10,1e+09,15000,1000000,3,0.328579,2.20615e-07,0.000469697,0,0,0,87.01
29,10,1e+09,15000,1000000,4,0.328346,2.20535e-07,0.000469611,0,0,0,87.0128
29,10,1e+09,15000,1000000,5,0.32924,2.20841e-07,0.000469937,0,0,0,86.9313
29,10,1e+09,15000,1000000,6,0.329839,2.21045e-07,0.000470154,0,0,0,86.9001
29,10,1e+09,15000,1000000,7,0.328858,2.2071e-07,0.000469798,0,0,0,86.9756
29,10,1e+09,15000,1000000,8,0.32822,2.20492e-07,0.000469565,0,0,0,87.0392
29,10,1e+09,15000,1000000,9,0.328704,2.20658e-07,0.000469742,0,0,0,86.9783
29,10,1e+09,15000,1000000,10,0.32957,2.20954e-07,0.000470057,0,0,0,86.9184
29,11,1e+09,15000,1000000,1,0.328844,2.20706e-07,0.000469793,0,0,0,86.9794
29,11,1e+09,15000,1000000,2,0.328547,2.20604e-07,0.000469685,0,0,0,87.0023
29,11,1e+09,15000,1000000,3,0.328668,2.20645e-07,0.000469729,0,0,0,86.98
29,11,1e+09,15000,1000000,4,0.328765,2.20679e-07,0.000469764,0,0,0,86.9578
29,11,1e+09,15000,1000000,5,0.329306,2.20864e-07,0.000469961,0,0,0,86.9478
