atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
26,7.86,150,15000,1000000,1,0.204151,1.62473e-07,0.00040308,0.783702,1.69513e-07,0.00041172,19.2922
26,7.86,200,15000,1000000,1,0.264256,1.94425e-07,0.000440936,0.680156,2.17544e-07,0.000466416,32.4751
26,7.86,250,15000,1000000,1,0.292422,2.06911e-07,0.000454875,0.572112,2.448e-07,0.000494773,48.4919
26,7.86,500,15000,1000000,1,0.304538,2.11795e-07,0.000460211,0.113404,1.00544e-07,0.000317086,111.788
26,7.86,750,15000,1000000,1,0.304464,2.11766e-07,0.00046018,0.001172,1.17063e-09,3.42144e-05,122.459
26,7.86,1000,15000,1000000,1,0.304158,2.11646e-07,0.00046005,0,0,0,123.856
26,7.86,1250,15000,1000000,1,0.30555,2.12189e-07,0.00046064,0,0,0,122.703
26,7.86,1500,15000,1000000,1,0.304545,2.11797e-07,0.000460214,0,0,0,121.768
26,7.86,1750,15000,1000000,1,0.304527,2.1179e-07,0.000460207,0,0,0,122.318
26,7.86,2000,15000,1000000,1,0.304082,2.11616e-07,0.000460018,0,0,0,122.688
26,7.86,2250,15000,1000000,1,0.304674,2.11848e-07,0.000460269,0,0,0,122.081
26,7.86,2500,15000,1000000,1,0.303802,2.11506e-07,0.000459898,0,0,0,122.379
26,7.86,3000,15000,1000000,1,0.304097,2.11622e-07,0.000460024,0,0,0,123.268
26,7.86,4000,15000,1000000,1,0.305226,2.12063e-07,0.000460503,0,0,0,122.222
26,7.86,5000,15000,1000000,1,0.304248,2.11681e-07,0.000460088,0,0,0,122.296
29,8.96,5,15000,1000000,1,0.002914,2.90551e-09,5.39028e-05,0.997086,2.90551e-09,5.39028e-05,0.502072
29,8.96,10,15000,1000000,1,0.006646,6.60183e-09,8.12517e-05,0.993354,6.60183e-09,8.12517e-05,0.868644
29,8.96,20,15000,1000000,1,0.01604,1.57827e-08,0.000125629,0.98396,1.57827e-08,0.000125629,1.65495
29,8.96,30,15000,1000000,1,0.027475,2.67201e-08,0.000163463,0.972525,2.67201e-08,0.000163463,2.55971
29,8.96,40,15000,1000000,1,0.041471,3.97512e-08,0.000199377,0.958529,3.97512e-08,0.000199377,3.66673
29,8.96,50,15000,1000000,1,0.058459,5.50415e-08,0.000234609,0.941541,5.50415e-08,0.000234609,4.69459
29,8.96,100,15000,1000000,1,0.160904,1.35014e-07,0.000367442,0.837563,1.36051e-07,0.000368851,12.7402
29,8.96,150,15000,1000000,1,0.252725,1.88855e-07,0.000434575,0.723364,2.00109e-07,0.000447335,25.0903
29,8.96,200,15000,1000000,1,0.304654,2.1184e-07,0.000460261,0.602234,2.39548e-07,0.000489437,43.2158
29,8.96,250,15000,1000000,1,0.323814,2.18958e-07,0.00046793,0.477564,2.49497e-07,0.000499496,63.7303
29,8.96,500,15000,1000000,1,0.32911,2.20797e-07,0.00046989,0.048973,4.65746e-08,0.000215812,124.178
29,8.96,750,15000,1000000,1,0.328707,2.20659e-07,0.000469743,2.5e-05,2.49994e-11,4.99994e-06,129.684
29,8.96,1000,15000,1000000,1,0.328452,2.20571e-07,0.00046965,0,0,0,129.251
29,8.96,1250,15000,1000000,1,0.328628,2.20632e-07,0.000469714,0,0,0,129.31
29,8.96,1500,15000,1000000,1,0.329316,2.20867e-07,0.000469965,0,0,0,128.341
29,8.96,1750,15000,1000000,1,0.329026,2.20768e-07,0.000469859,0,0,0,127.991
29,8.96,2000,15000,1000000,1,0.32932,2.20868e-07,0.000469966,0,0,0,129.388
29,8.96,2250,15000,1000000,1,0.329099,2.20793e-07,0.000469886,0,0,0,128.028
29,8.96,2500,15000,1000000,1,0.329793,2.2103e-07,0.000470138,0,0,0,126.247
29,8.96,3000,15000,1000000,1,0.328612,2.20626e-07,0.000469709,0,0,0,91.1599
29,8.96,4000,15000,1000000,1,0.329087,2.20789e-07,0.000469882,0,0,0,97.4049
29,8.96,5000,15000,1000000,1,0.328941,2.20739e-07,0.000469828,0,0,0,92.1792
47,10.5,5,15000,1000000,1,0.005757,5.72386e-09,7.56562e-05,0.994243,5.72386e-09,7.56562e-05,0.591119
47,10.5,10,15000,1000000,1,0.013095,1.29235e-08,0.000113682,0.986905,1.29235e-08,0.000113682,1.11578
47,10.5,20,15000,1000000,1,0.033477,3.23563e-08,0.000179879,0.966523,3.23563e-08,0.000179879,2.399
47,10.5,30,15000,1000000,1,0.061224,5.74756e-08,0.000239741,0.938776,5.74756e-08,0.000239741,3.73826
47,10.5,40,15000,1000000,1,0.092768,8.41621e-08,0.000290107,0.907232,8.41621e-08,0.000290107,5.5732
47,10.5,50,15000,1000000,1,0.127626,1.11338e-07,0.000333673,0.872372,1.11339e-07,0.000333675,7.35502
47,10.5,100,15000,1000000,1,0.290751,2.06215e-07,0.000454109,0.705312,2.07847e-07,0.000455902,20.08
47,10.5,150,15000,1000000,1,0.390517,2.38013e-07,0.000487866,0.559198,2.46496e-07,0.000496483,42.3622
47,10.5,200,15000,1000000,1,0.429896,2.45085e-07,0.000495061,0.415236,2.42815e-07,0.000492763,72.1417
47,10.5,250,15000,1000000,1,0.437558,2.46101e-07,0.000496086,0.28427,2.03461e-07,0.000451066,99.7589
47,10.5,500,15000,1000000,1,0.437871,2.4614e-07,0.000496125,0.00656,6.51697e-09,8.07277e-05,151.065
47,10.5,750,15000,1000000,1,0.43917,2.463e-07,0.000496286,0,0,0,151.626
47,10.5,1000,15000,1000000,1,0.437474,2.4609e-07,0.000496075,0,0,0,152.013
47,10.5,1250,15000,1000000,1,0.437563,2.46102e-07,0.000496086,0,0,0,151.461
47,10.5,1500,15000,1000000,1,0.438029,2.4616e-07,0.000496145,0,0,0,152.977
47,10.5,1750,15000,1000000,1,0.437853,2.46138e-07,0.000496123,0,0,0,153.416
47,10.5,2000,15000,1000000,1,0.438599,2.4623e-07,0.000496216,0,0,0,153.292
47,10.5,2250,15000,1000000,1,0.438532,2.46222e-07,0.000496207,0,0,0,151.721
47,10.5,2500,15000,1000000,1,0.438067,2.46164e-07,0.000496149,0,0,0,149.103
47,10.5,3000,15000,1000000,1,0.438879,2.46264e-07,0.00049625,0,0,0,151.865
47,10.5,4000,15000,1000000,1,0.438097,2.46168e-07,0.000496153,0,0,0,149.699
47,10.5,5000,15000,1000000,1,0.438724,2.46245e-07,0.000496231,0,0,0,151.853
79,19.3,5,15000,1000000,1,0.020045,1.96432e-08,0.000140154,0.979955,1.96432e-08,0.000140154,1.17631
79,19.3,10,15000,1000000,1,0.051905,4.92109e-08,0.000221835,0.948095,4.92109e-08,0.000221835,2.49976
79,19.3,20,15000,1000000,1,0.136578,1.17924e-07,0.000343401,0.863422,1.17924e-07,0.000343401,5.94982
79,19.3,30,15000,1000000,1,0.22487,1.74303e-07,0.000417497,0.775129,1.74304e-07,0.000417497,10.1122
79,19.3,40,15000,1000000,1,0.303155,2.11252e-07,0.000459622,0.696781,2.11277e-07,0.000459649,15.255
79,19.3,50,15000,1000000,1,0.369222,2.32897e-07,0.000482594,0.629912,2.33123e-07,0.000482828,20.8511
79,19.3,100,15000,1000000,1,0.532135,2.48967e-07,0.000498966,0.375815,2.34578e-07,0.000484333,75.0809
79,19.3,150,15000,1000000,1,0.551073,2.47392e-07,0.000497385,0.173641,1.4349e-07,0.0003788,135.774
79,19.3,200,15000,1000000,1,0.550289,2.47471e-07,0.000497465,0.057209,5.39361e-08,0.000232242,169.134
79,19.3,250,15000,1000000,1,0.549522,2.47548e-07,0.000497542,0.012773,1.26099e-08,0.000112294,180.958
79,19.3,500,15000,1000000,1,0.549897,2.4751e-07,0.000497504,0,0,0,183.87
79,19.3,750,15000,1000000,1,0.5509,2.47409e-07,0.000497402,0,0,0,183.165
79,19.3,1000,15000,1000000,1,0.550752,2.47424e-07,0.000497418,0,0,0,183.913
79,19.3,1250,15000,1000000,1,0.550401,2.4746e-07,0.000497453,0,0,0,183.116
79,19.3,1500,15000,1000000,1,0.550138,2.47486e-07,0.00049748,0,0,0,181.619
79,19.3,1750,15000,1000000,1,0.55023,2.47477e-07,0.000497471,0,0,0,183.664
79,19.3,2000,15000,1000000,1,0.550926,2.47407e-07,0.0004974,0,0,0,179.862
79,19.3,2250,15000,1000000,1,0.550588,2.47441e-07,0.000497434,0,0,0,182.464
79,19.3,2500,15000,1000000,1,0.550662,2.47433e-07,0.000497427,0,0,0,183.122
79,19.3,3000,15000,1000000,1,0.550469,2.47453e-07,0.000497446,0,0,0,182.805
79,19.3,4000,15000,1000000,1,0.550805,2.47419e-07,0.000497412,0,0,0,162.644
79,19.3,5000,15000,1000000,1,0.550739,2.47426e-07,0.000497419,0,0,0,165.838
