atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
26,7.86,200,15000,1000000,1,0.263438,1.94038e-07,0.000440498,0.680519,2.17413e-07,0.000466276,32.5067
26,7.86,250,15000,1000000,1,0.292471,2.06932e-07,0.000454897,0.572154,2.44794e-07,0.000494766,48.5672
26,7.86,500,15000,1000000,1,0.304851,2.11917e-07,0.000460344,0.113997,1.01002e-07,0.000317808,110.831
26,7.86,750,15000,1000000,1,0.304181,2.11655e-07,0.00046006,0.001171,1.16963e-09,3.41998e-05,122.425
26,7.86,1000,15000,1000000,1,0.304381,2.11733e-07,0.000460145,0,0,0,122.022
26,7.86,1250,15000,1000000,1,0.303788,2.11501e-07,0.000459892,0,0,0,121.603
26,7.86,1500,15000,1000000,1,0.303992,2.11581e-07,0.000459979,0,0,0,122.935
26,7.86,1750,15000,1000000,1,0.304641,2.11835e-07,0.000460255,0,0,0,121.478
26,7.86,2000,15000,1000000,1,0.30425,2.11682e-07,0.000460089,0,0,0,122.382
26,7.86,2250,15000,1000000,1,0.304905,2.11938e-07,0.000460367,0,0,0,121.448
26,7.86,2500,15000,1000000,1,0.30348,2.1138e-07,0.000459761,0,0,0,123.631
26,7.86,3000,15000,1000000,1,0.304378,2.11732e-07,0.000460143,0,0,0,122.041
26,7.86,4000,15000,1000000,1,0.304279,2.11693e-07,0.000460101,0,0,0,123.324
26,7.86,5000,15000,1000000,1,0.305066,2.12001e-07,0.000460435,0,0,0,121.827
29,8.96,5,15000,1000000,1,0.002948,2.93931e-09,5.42154e-05,0.997052,2.93931e-09,5.42154e-05,0.54577
29,8.96,10,15000,1000000,1,0.006559,6.51598e-09,8.07216e-05,0.993441,6.51598e-09,8.07216e-05,0.869704
29,8.96,20,15000,1000000,1,0.01586,1.56085e-08,0.000124934,0.98414,1.56085e-08,0.000124934,1.64144
29,8.96,30,15000,1000000,1,0.027178,2.64394e-08,0.000162602,0.972822,2.64394e-08,0.000162602,2.49085
29,8.96,40,15000,1000000,1,0.041801,4.00537e-08,0.000200134,0.958199,4.00537e-08,0.000200134,3.51095
29,8.96,50,15000,1000000,1,0.058206,5.48181e-08,0.000234133,0.941794,5.48181e-08,0.000234133,4.84526
29,8.96,100,15000,1000000,1,0.16085,1.34977e-07,0.000367393,0.837629,1.36007e-07,0.000368791,12.8374
29,8.96,150,15000,1000000,1,0.253096,1.89038e-07,0.000434785,0.723079,2.00236e-07,0.000447477,25.4019
29,8.96,200,15000,1000000,1,0.304801,2.11897e-07,0.000460323,0.602574,2.39479e-07,0.000489365,43.9115
29,8.96,250,15000,1000000,1,0.32477,2.19294e-07,0.000468289,0.47642,2.49444e-07,0.000499444,64.2068
29,8.96,500,15000,1000000,1,0.329244,2.20842e-07,0.000469939,0.048678,4.63085e-08,0.000215194,123
29,8.96,750,15000,1000000,1,0.328634,2.20634e-07,0.000469717,2.9e-05,2.89992e-11,5.38509e-06,127.67
29,8.96,1000,15000,1000000,1,0.329616,2.20969e-07,0.000470074,0,0,0,128.345
29,8.96,1250,15000,1000000,1,0.329158,2.20813e-07,0.000469907,0,0,0,127.822
29,8.96,1500,15000,1000000,1,0.328619,2.20629e-07,0.000469711,0,0,0,127.362
29,8.96,1750,15000,1000000,1,0.328922,2.20732e-07,0.000469822,0,0,0,126.504
29,8.96,2000,15000,1000000,1,0.329059,2.20779e-07,0.000469871,0,0,0,127.676
29,8.96,2250,15000,1000000,1,0.329112,2.20797e-07,0.000469891,0,0,0,127.523
29,8.96,2500,15000,1000000,1,0.329707,2.21e-07,0.000470107,0,0,0,127.384
29,8.96,3000,15000,1000000,1,0.328433,2.20565e-07,0.000469643,0,0,0,127.966
29,8.96,4000,15000,1000000,1,0.328855,2.20709e-07,0.000469797,0,0,0,129.491
29,8.96,5000,15000,1000000,1,0.328293,2.20517e-07,0.000469592,0,0,0,128.282
47,10.5,5,15000,1000000,1,0.005787,5.75351e-09,7.58519e-05,0.994213,5.75351e-09,7.58519e-05,0.630973
47,10.5,10,15000,1000000,1,0.013388,1.32088e-08,0.000114929,0.986612,1.32088e-08,0.000114929,1.12949
47,10.5,20,15000,1000000,1,0.033854,3.27079e-08,0.000180853,0.966146,3.27079e-08,0.000180853,2.37514
47,10.5,30,15000,1000000,1,0.060844,5.7142e-08,0.000239044,0.939156,5.7142e-08,0.000239044,3.77306
47,10.5,40,15000,1000000,1,0.093174,8.44926e-08,0.000290676,0.906826,8.44926e-08,0.000290676,5.51226
