atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
77,22.5,1e+09,15000,1000000,1,0.545832,2.47899e-07,0.000497895,0,0,0,126.181
78,21.4,1e+09,15000,1000000,1,0.548144,2.47682e-07,0.000497677,0,0,0,125.455
79,19.3,1e+09,15000,1000000,1,0.549855,2.47514e-07,0.000497508,0,0,0,125.178
80,13.6,1e+09,15000,1000000,1,0.552217,2.47273e-07,0.000497266,0,0,0,125.716
81,11.85,1e+09,15000,1000000,1,0.555987,2.46865e-07,0.000496856,0,0,0,125.992
82,11.4,1e+09,15000,1000000,1,0.55718,2.4673e-07,0.00049672,0,0,0,126.957
83,9.8,1e+09,15000,1000000,1,0.560234,2.46372e-07,0.000496359,0,0,0,127.289
84,9.2,1e+09,15000,1000000,1,0.562578,2.46084e-07,0.000496069,0,0,0,127.874
85,7,1e+09,15000,1000000,1,0.565139,2.45757e-07,0.000495739,0,0,0,128.457
86,9.91,1e+09,15000,1000000,1,0.56743,2.45453e-07,0.000495432,0,0,0,128.942
87,2.44,1e+09,15000,1000000,1,0.569715,2.4514e-07,0.000495116,0,0,0,129.54
88,5,1e+09,15000,1000000,1,0.572101,2.44801e-07,0.000494774,0,0,0,130.064
89,10.07,1e+09,15000,1000000,1,0.574672,2.44424e-07,0.000494393,0,0,0,130.438
90,11.7,1e+09,15000,1000000,1,0.577057,2.44062e-07,0.000494027,0,0,0,130.91
91,15.4,1e+09,15000,1000000,1,0.578484,2.4384e-07,0.000493802,0,0,0,131.673
92,18.9,1e+09,15000,1000000,1,0.581544,2.43351e-07,0.000493306,0,0,0,132.058
93,20.4,1e+09,15000,1000000,1,0.582701,2.43161e-07,0.000493113,0,0,0,132.717
94,19.8,1e+09,15000,1000000,1,0.585785,2.42641e-07,0.000492586,0,0,0,133.02
95,13.6,1e+09,15000,1000000,1,0.588362,2.42192e-07,0.00049213,0,0,0,133.411
96,13.511,1e+09,15000,1000000,1,0.590608,2.4179e-07,0.000491722,0,0,0,133.95
